title,creation_date,medium,department,item_width,item_height,item_depth,classification,full_name,nationality,img_url,value,small_img_url,total
Edging (Dress Trim),18th century,flax thread,Decorative Arts and Design,4.625,56.375,0.0,Textiles,unknown Flemish,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/0103/CMA-69-46-29.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0103/sizes/CMA-69-46-29-420.jpg,18.0
Candlestick,c. 1825,"gilded bronze, glass, and marble",Decorative Arts and Design,5.5,10.75,4.5,lighting devices,unknown British,British,https://cmoa-collection-images.s3.amazonaws.com/thing/5198/CMA-70-32-2256-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5198/sizes/CMA-70-32-2256-A-B-420.jpg,12.0
Eksploatacija mrtvih [Exploitation of the Dead] – 218,1984,acrylic and printed paper on wooden board,Contemporary Art,6.693,4.724,0.0,mixed media,Mladen Stilinović,Serbian,https://cmoa-collection-images.s3.amazonaws.com/thing/129738/103879.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/129738/sizes/103879-420.jpg,13.0
Bust of Newton,c. 1775,black basaltes,Decorative Arts and Design,10.5,18.0,9.5,Ceramics,Josiah Wedgwood|Thomas Bentley|Wedgwood and Bentley,British|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/0548/82.93.7.a-b.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0548/sizes/82.93.7.a-b-420.jpg,1.0
I-Beam Table,1999,"anodized aluminum, powder-coated aluminum, acrylic",Decorative Arts and Design,48.0,13.0,13.0,Metals,Stuart Basseches|Judith Hudson,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/58375/1004014.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/58375/sizes/1004014-420.jpg,47.0
Creamer (Ribbed Palm),1850-1875,pressed glass,Decorative Arts and Design,3.125,6.187,5.625,Glass,McKee and Brothers|Boston & Sandwich Glass Co.,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0036/CMA-46-2-2.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/0036/sizes/CMA-46-2-2-420.jpg,44.0
Window pane from PicNic house,c. 1840,glass,Decorative Arts and Design,5.875,7.875,0.75,Glass,Bakewells & Anderson|Bakewells & Company,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/130023/IMG_20140502_132936.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/130023/sizes/IMG_20140502_132936-420.jpg,44.0
The Homer Cup,1844,silver and silver gilt,Decorative Arts and Design,5.0,4.5,5.5,Metals,Benjamin Schlick|Elkington & Company,Danish|British,https://cmoa-collection-images.s3.amazonaws.com/thing/27894/1003606.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/27894/sizes/1003606-420.jpg,1.0
"Pur Thalassa Gune Tria Kaka (Fire, Sea, Woman are Life's Three Dangers)",1952,oil on canvas,Contemporary Art,56.25,44.375,1.5,paintings,Jan Cox,Belgian,https://cmoa-collection-images.s3.amazonaws.com/thing/8031/CMA-56-54-3_1.jpg,1.2,https://cmoa-collection-images.s3.amazonaws.com/thing/8031/sizes/CMA-56-54-3_1-420.jpg,24.0
My Heart Is Not Here My Heart's in The Highlands Chasing The Deers,2013,"gesso, ink, and watercolor on printed paper",Contemporary Art,16.5,11.625,0.0,drawings and watercolors,Rokni Haerizadeh,Iranian,https://cmoa-collection-images.s3.amazonaws.com/thing/129195/102689.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/129195/sizes/102689-420.jpg,8.0
Desk and bookcase,c. 1715-1720,"walnut, boxwood, ebony, and gilding",Decorative Arts and Design,41.25,90.5,24.0,furniture,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/7302/CMA-70-32-1773_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/7302/sizes/CMA-70-32-1773_1-420.jpg,6.0
Millennium candleholder,2002,steel and brass,Decorative Arts and Design,6.25,20.75,5.75,lighting devices,Albert Paley,American,https://cmoa-collection-images.s3.amazonaws.com/thing/127633/100425_B-2.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/127633/sizes/100425_B-2-420.jpg,11.0
Fortitudo (Fortitude),1559-1560,engraving on paper,Fine Arts,19.25,14.25,0.0,prints,Pieter Bruegel I|Philip Galle,Flemish|Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/94675/1010971.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/94675/sizes/1010971-420.jpg,9.0
Childish Amusement,c. 1789,mezzotint,Fine Arts,22.0,28.0,0.0,prints,William Dickinson|George Morland,English|British,https://cmoa-collection-images.s3.amazonaws.com/thing/111093/1001887.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/111093/sizes/1001887-420.jpg,17.0
Carl Sander,,gelatin silver print,Photography,3.375,5.375,0.0,photographs,August Sander,German,https://cmoa-collection-images.s3.amazonaws.com/thing/111961/1018007.jpg,1.3,https://cmoa-collection-images.s3.amazonaws.com/thing/111961/sizes/1018007-420.jpg,26.0
Don Quixote with Sancho Panza,18th-19th century,ivory,Decorative Arts and Design,6.0,19.0,4.5,sculpture,unknown European,European,https://cmoa-collection-images.s3.amazonaws.com/thing/1793/CMA-84-103.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1793/sizes/CMA-84-103-420.jpg,4.0
"Candelabrum, Two-Branched",c. 1925-1940,silver,Decorative Arts and Design,10.25,8.75,4.0,Metals,Georg Jensen Manufactory,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/4743/CMA-72-49-1-2.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4743/sizes/CMA-72-49-1-2-420.jpg,8.0
Necklace,c. 1920s,ivory,Decorative Arts and Design,0.625,21.5,0.625,costume,unknown African,African,https://cmoa-collection-images.s3.amazonaws.com/thing/3802/CMA-93-169-22.jpg,1.45,https://cmoa-collection-images.s3.amazonaws.com/thing/3802/sizes/CMA-93-169-22-420.jpg,29.0
Joos de Momper,"c. 1632-1641, printed after 1645","etching, fifth state",Fine Arts,14.25,19.25,0.0,prints,Anthony van Dyck,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/102174/1001098.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/102174/sizes/1001098-420.jpg,11.0
Formosa1140 Elevation Study,2007,pen and oil on paper,Heinz Architectural Center,6.0,5.5,0.0,architectural drawings,Lorcan O'Herlihy|Lorcan O'Herlihy Architects,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/133224/106087.jpg,1.15,https://cmoa-collection-images.s3.amazonaws.com/thing/133224/sizes/106087-420.jpg,23.0
"Chase (Indian and Buffalo), from ""Catlin's North American Indian Portfolio""",1844,lithograph with hand coloring,Fine Arts,23.25,18.0,0.0,prints,George Catlin|John McGahey,American|British,https://cmoa-collection-images.s3.amazonaws.com/thing/72491/1011002.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/72491/sizes/1011002-420.jpg,16.0
Jug,c. 1885,transfer-printed earthenware,Decorative Arts and Design,4.375,6.75,5.75,Ceramics,Christopher Dresser|Old Hall Earthenware Company Limited,British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/9439/CMA-2002-21-1-3-2.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/9439/sizes/CMA-2002-21-1-3-2-420.jpg,13.0
Knob,2000,aluminum,Decorative Arts and Design,2.25,2.25,2.375,Metals,Johannes Potente|Franz Schneider Brakel GmbH + Co.,German|German,https://cmoa-collection-images.s3.amazonaws.com/thing/5533/CMA-2001-23-1-8.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5533/sizes/CMA-2001-23-1-8-420.jpg,11.0
"Composition, 1941",1941,marble relief,Fine Arts,8.125,15.0,4.5,sculpture,Jean Arp,French,https://cmoa-collection-images.s3.amazonaws.com/thing/126985/1010503_0218.jpg,2.45,https://cmoa-collection-images.s3.amazonaws.com/thing/126985/sizes/1010503_0218-420.jpg,49.0
"Courtyard, St. Mary's Hall, Coventry, England; [exterior perspective]",no date,ink on paper,Heinz Architectural Center,13.75,9.75,0.0,drawings and watercolors,unknown English|T. Raffles Davison,English|British,https://cmoa-collection-images.s3.amazonaws.com/thing/116011/1033613.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/116011/sizes/1033613-420.jpg,2.0
Lidded bowl and stand,19th century,cut glass,Decorative Arts and Design,0.0,6.625,0.0,Glass,unknown English|unknown Irish,English|Irish,https://cmoa-collection-images.s3.amazonaws.com/thing/0697/CMA-78-36-44-A-C.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0697/sizes/CMA-78-36-44-A-C-420.jpg,5.0
Snuff Bottle,12th-13th century,Jade,Decorative Arts and Design,2.0,3.25,1.0,containers,unknown Chinese,Chinese,https://cmoa-collection-images.s3.amazonaws.com/thing/11458/CMA-56-6-39.jpg,1.85,https://cmoa-collection-images.s3.amazonaws.com/thing/11458/sizes/CMA-56-6-39-420.jpg,37.0
"Buffalo Bull, from ""Catlin's North American Indian Portfolio""",1844,lithograph with hand coloring,Fine Arts,23.25,18.0,0.0,prints,George Catlin|John McGahey,American|British,https://cmoa-collection-images.s3.amazonaws.com/thing/72703/1011017.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/72703/sizes/1011017-420.jpg,16.0
Sustainable House 01,2015,"Digital prints, watercolor paper",Heinz Architectural Center,24.375,36.0,0.0,prints,Tatiana Bilbao S.C.,Mexican,https://cmoa-collection-images.s3.amazonaws.com/thing/154381/114270.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/154381/sizes/114270-420.jpg,12.0
Aerial view of Teshima Art Museum,2010,chromogenic print,Heinz Architectural Center,0.0,0.0,0.0,photographs,Iwan Baan,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/115637/99710-1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/115637/sizes/99710-1-420.jpg,19.0
untitled,1979,11 offset lithographs with one pencil drawing,Contemporary Art,13.752,19.752,0.0,prints,André Thomkins,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/118296/1022150-9.jpg,1.55,https://cmoa-collection-images.s3.amazonaws.com/thing/118296/sizes/1022150-9-420.jpg,31.0
Tapestry of Jealousy Awaiting Mars and Venus,c. 1620-1630,wool,Decorative Arts and Design,96.0,162.0,0.0,Textiles,Mortlake Tapestry Factory,English,https://cmoa-collection-images.s3.amazonaws.com/thing/28436/1010811.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/28436/sizes/1010811-420.jpg,7.0
"Panel, Armorial",20th century,stained glass,Decorative Arts and Design,0.0,0.0,0.0,Glass,unknown American|unknown European,American|European,https://cmoa-collection-images.s3.amazonaws.com/thing/1790/CMA-83-102-5.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1790/sizes/CMA-83-102-5-420.jpg,1.0
Boccaccio,c. 1655-1660,engraving,Fine Arts,16.0,22.0,0.0,prints,Cornelis Van Dalen II|Titian,Dutch|Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/102147/1001254.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/102147/sizes/1001254-420.jpg,4.0
Amagasaki,Autumn 1916,woodblock print on paper,Fine Arts,10.313,15.25,0.0,prints,Akamatsu Rinsaku|Bunendô|Nishimura Kumakichi II|Okura,Japanese|Japanese|Japanese|Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/35262/1028732.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/35262/sizes/1028732-420.jpg,12.0
"Office Building; [floor plans, interior elevations, reflected ceiling plan]",1922-1927,watercolor and pencil on paper,Heinz Architectural Center,20.25,29.5,0.0,drawings and watercolors,Kenneth Hamlyn  McConnel,Australian,https://cmoa-collection-images.s3.amazonaws.com/thing/118611/1029987.jpg,2.05,https://cmoa-collection-images.s3.amazonaws.com/thing/118611/sizes/1029987-420.jpg,41.0
Untitled,2000,"hand-blown glass, enamled (enamel-sand mix)",Decorative Arts and Design,10.0,8.875,0.0,Glass,Mieke Groot,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/11863/526.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/11863/sizes/526-420.jpg,2.0
Dining chair,1902-1903,oak and original cane,Decorative Arts and Design,17.875,39.5,18.0,Wood,Peter Behrens,German,https://cmoa-collection-images.s3.amazonaws.com/thing/8737/352.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8737/sizes/352-420.jpg,8.0
Recumbant Horse Surmounted by a Monkey,late Qing?,Jade,Decorative Arts and Design,2.25,1.0,1.25,sculpture,unknown Chinese,Chinese,https://cmoa-collection-images.s3.amazonaws.com/thing/1450/CMA-77-83-64.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1450/sizes/CMA-77-83-64-420.jpg,11.0
Mrs. Montague,1798,stipple engraving,Fine Arts,8.5,10.75,0.0,prints,Ridley|Sir Joshua Reynolds,undetermined|British,https://cmoa-collection-images.s3.amazonaws.com/thing/104112/34307_Image.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/104112/sizes/34307_Image-420.jpg,2.0
Salad/Dessert Fork (Magnum),1967 (designed) c. 1977 (manufactured),"stainless steel, 18/8 alloy containing chromium, nickel and steel",Decorative Arts and Design,0.875,6.75,0.625,Metals,"Don Wallance|H. E. Lauffer Company, Inc.",American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/4899/CMA-77-65-3.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/4899/sizes/CMA-77-65-3-420.jpg,47.0
Lemon Basket,c. 1745-1750,porcelain,Decorative Arts and Design,11.0,15.5,8.0,containers,Meissen Porcelain Manufactory,German,https://cmoa-collection-images.s3.amazonaws.com/thing/2396/CMA-70-32-75.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2396/sizes/CMA-70-32-75-420.jpg,5.0
Swiss Set: L'Etranger au Village (Stranger in the Village),1953,etching,Contemporary Art,14.25,19.25,0.0,prints,Asger Jorn,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/105625/1011929_image.jpg,1.4,https://cmoa-collection-images.s3.amazonaws.com/thing/105625/sizes/1011929_image-420.jpg,28.0
Bowl doilies,19th century,linen; flax thread,Decorative Arts and Design,5.5,5.5,0.0,Textiles,unknown Spanish,Spanish,https://cmoa-collection-images.s3.amazonaws.com/thing/9699/CMA-69-46-32-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/9699/sizes/CMA-69-46-32-A-B-420.jpg,3.0
Kneehole desk,c. 1695,pine and walnut with tortoiseshell and brass,Decorative Arts and Design,50.625,32.75,29.25,Wood,"unknown French, Paris",French,https://cmoa-collection-images.s3.amazonaws.com/thing/96667/1017739-2.jpg,1.3,https://cmoa-collection-images.s3.amazonaws.com/thing/96667/sizes/1017739-2-420.jpg,26.0
Omnibus,1892,etching,Fine Arts,16.0,22.0,0.0,prints,Anders Leonard Zorn,Swedish,https://cmoa-collection-images.s3.amazonaws.com/thing/107784/1008286_image.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/107784/sizes/1008286_image-420.jpg,6.0
Portrait of a Young Woman with Wimple and Holding a Pink,c. 1500-1530,oil on panel,Fine Arts,14.375,18.625,2.25,paintings,unknown Flemish,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/126326/1011727.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/126326/sizes/1011727-420.jpg,22.0
"Fraktur, Maker's Sample (Birth and Baptismal Certificate)",19th century,Paper,Decorative Arts and Design,15.25,12.5,1.0,documents and information artifacts,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/7471/CMA-67-9-13.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/7471/sizes/CMA-67-9-13-420.jpg,3.0
Miniature Portrait of a Woman,c. 1780,tempera or watercolor on ivory in gold metal and enamel frame; ivory,Fine Arts,2.0,2.75,0.313,drawings and watercolors,Pierre-Adolphe Hall,Swedish,https://cmoa-collection-images.s3.amazonaws.com/thing/103227/1005625_cropped.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/103227/sizes/1005625_cropped-420.jpg,4.0
Portrait of a Young Man,c. 1545,oil on panel,Fine Arts,18.0,24.0,0.0,paintings,Master of the 1540s,Netherlandish,https://cmoa-collection-images.s3.amazonaws.com/thing/126412/1012286.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/126412/sizes/1012286-420.jpg,6.0
"Puzzles, in Separate Fitted Box",no date,ivory puzzles set in lacquered wood box,Decorative Arts and Design,0.0,0.0,0.0,recreational artifacts,unknown Chinese,Chinese,https://cmoa-collection-images.s3.amazonaws.com/thing/2490/CMA-77-43-38-A-T.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2490/sizes/CMA-77-43-38-A-T-420.jpg,1.0
Dulcimer,c. 1760,red lacquer on wood,Decorative Arts and Design,27.0,4.25,10.75,Wood,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/4190/CMA-58-36-1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4190/sizes/CMA-58-36-1-420.jpg,4.0
Sauce tureen,1804-1805,silver,Decorative Arts and Design,8.25,8.875,6.375,Metals,Paul Storr,British,https://cmoa-collection-images.s3.amazonaws.com/thing/9094/CMA-91-33-1-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/9094/sizes/CMA-91-33-1-A-B-420.jpg,16.0
"Vase, Etruscan",5th-4th century BCE,Ceramic,Decorative Arts and Design,6.0,10.0,5.5,Ceramics,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/4426/CMA-67-15-1.jpg,2.05,https://cmoa-collection-images.s3.amazonaws.com/thing/4426/sizes/CMA-67-15-1-420.jpg,41.0
Figure of Yakshi,c. 50-320,pink stone,Decorative Arts and Design,8.5,16.25,4.0,sculpture,unknown Indian,Indian,https://cmoa-collection-images.s3.amazonaws.com/thing/36560/1010681.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/36560/sizes/1010681-420.jpg,5.0
Fiesta in Mallorca,1926,oil on canvas,Fine Arts,49.0,39.25,1.75,paintings,Joan Junyer,Spanish,https://cmoa-collection-images.s3.amazonaws.com/thing/150461/42.3.1.jpg,1.05,https://cmoa-collection-images.s3.amazonaws.com/thing/150461/sizes/42.3.1-420.jpg,21.0
Portrait of a Nobleman,c. 1550,oil on panel,Fine Arts,14.375,20.375,2.0,paintings,Lucas Cranach the Younger,German,https://cmoa-collection-images.s3.amazonaws.com/thing/227596/1017253.jpg,1.65,https://cmoa-collection-images.s3.amazonaws.com/thing/227596/sizes/1017253-420.jpg,33.0
"Marie Taglioni in ""La Sylphide""",1837,bronze,Fine Arts,8.0,17.625,8.5,sculpture,Jean-Auguste Barre,French,https://cmoa-collection-images.s3.amazonaws.com/thing/116142/1030168-8456.jpg,2.45,https://cmoa-collection-images.s3.amazonaws.com/thing/116142/sizes/1030168-8456-420.jpg,49.0
"Radierung für ""24 Essais de Jakovski""",1934,drypoint,Fine Arts,14.25,19.25,0.0,prints,Vassily Kandinsky,Russian,https://cmoa-collection-images.s3.amazonaws.com/thing/29669/63.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/29669/sizes/63-420.jpg,6.0
"Bust, Head of Khmer",c. 1000,carved stone,Decorative Arts and Design,3.75,8.0,3.5,sculpture,"unknown Khmer, Cambodia",Khmer,https://cmoa-collection-images.s3.amazonaws.com/thing/4690/CMA-74-12.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4690/sizes/CMA-74-12-420.jpg,1.0
Edging,18th century,flax thread,Decorative Arts and Design,2.25,10.5,0.0,Textiles,unknown Flemish,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/9570/CMA-69-46-46.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/9570/sizes/CMA-69-46-46-420.jpg,18.0
Tobacco Grater,18th century,boxwood and iron,Decorative Arts and Design,2.375,8.25,0.75,tools and equipment,unknown Flemish,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/8401/CMA-27-10-508.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8401/sizes/CMA-27-10-508-420.jpg,1.0
Seated Nude in the Studio (Nu Assis dans l'Atelier),1953,oil on canvas,Contemporary Art,23.0,28.25,1.875,paintings,Alberto Giacometti,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/134736/1009879.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/134736/sizes/1009879-420.jpg,7.0
Kobe Wharf,Autumn 1916,woodblock print on paper,Fine Arts,16.0,22.0,0.0,prints,Akamatsu Rinsaku|Bunendô|Nishimura Kumakichi II|Okura,Japanese|Japanese|Japanese|Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/34295/1028729.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/34295/sizes/1028729-420.jpg,12.0
Figure of Draped Woman,18th century,terracotta,Decorative Arts and Design,4.75,12.0,2.75,Ceramics,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/4230/CMA-69-34-5.jpg,2.05,https://cmoa-collection-images.s3.amazonaws.com/thing/4230/sizes/CMA-69-34-5-420.jpg,41.0
Pour Jorn,1976,lithograph on paper,Contemporary Art,29.5,21.25,0.0,prints,Walasse Ting,Chinese,https://cmoa-collection-images.s3.amazonaws.com/thing/121745/1020589.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/121745/sizes/1020589-420.jpg,4.0
Tureen,1760-1770,faience,Decorative Arts and Design,11.0,10.0,11.0,Ceramics,"unknown Belgian, Brussels",Belgian,https://cmoa-collection-images.s3.amazonaws.com/thing/3237/CMA-70-7-126-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3237/sizes/CMA-70-7-126-A-B-420.jpg,7.0
Interior of Erwin Heerich's Hohe Galerie with sculptures by Heerich,2011,chromogenic print,Heinz Architectural Center,36.0,24.0,0.0,photographs,Iwan Baan,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/115609/92393-2.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/115609/sizes/92393-2-420.jpg,19.0
Madonna,17th century,wood,Decorative Arts and Design,5.0,13.25,3.75,sculpture,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/3195/CMA-27-10-500.jpg,1.15,https://cmoa-collection-images.s3.amazonaws.com/thing/3195/sizes/CMA-27-10-500-420.jpg,23.0
Miniature of Charles I of England,17th century,wax on slate,Decorative Arts and Design,3.875,5.5,1.75,sculpture,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/2294/CMA-27-10-374.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2294/sizes/CMA-27-10-374-420.jpg,17.0
Spes (Hope),1559-1560,engraving on paper,Fine Arts,19.25,14.25,0.0,prints,Pieter Bruegel I|Philip Galle,Flemish|Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/94677/1010967.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/94677/sizes/1010967-420.jpg,9.0
Forest Was the Light,1940s?,pencil and crayon,Fine Arts,28.0,21.25,0.0,drawings and watercolors,Roberto Matta,Chilean,https://cmoa-collection-images.s3.amazonaws.com/thing/99807/1012420.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99807/sizes/1012420-420.jpg,1.0
The Marriage of St. Catherine,1775,mezzotint engraving,Fine Arts,19.25,14.25,0.0,prints,Valentine Green|Camillo Procaccini,English|Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/104076/34337_Image.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/104076/sizes/34337_Image-420.jpg,1.0
Writing table,c. 1750-1760,wood,Decorative Arts and Design,23.5,28.375,15.0,Wood,Pierre Migeon II,French,https://cmoa-collection-images.s3.amazonaws.com/thing/54449/1014492.jpg,1.3,https://cmoa-collection-images.s3.amazonaws.com/thing/54449/sizes/1014492-420.jpg,26.0
Carafe,19th century,glass,Decorative Arts and Design,3.5,8.125,0.0,containers,unknown American|unknown English,American|English,https://cmoa-collection-images.s3.amazonaws.com/thing/0994/CMA-52-2-1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0994/sizes/CMA-52-2-1-420.jpg,3.0
"Sword Guard (""Tsuba"")",18th century,Iron,Decorative Arts and Design,2.625,2.75,0.25,weapons and ammunition,unknown Japanese,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/3003/CMA-73-16-7.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3003/sizes/CMA-73-16-7-420.jpg,15.0
Cup and Saucer,1775-1785,porcelain,Decorative Arts and Design,5.25,2.0,5.25,Ceramics,unknown Dutch,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/3169/CMA-23-3-25-26.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/3169/sizes/CMA-23-3-25-26-420.jpg,22.0
Tea Bowl,17th-18th century,porcelain,Decorative Arts and Design,4.75,2.375,4.75,Ceramics,Ogata  Kenzan,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/4425/CMA-59-26-1.jpg,1.3,https://cmoa-collection-images.s3.amazonaws.com/thing/4425/sizes/CMA-59-26-1-420.jpg,26.0
Portrait of a Woman by a Fountain,c. 1665,oil on canvas,Fine Arts,27.0,33.625,2.0,paintings,Nicolaes Maes,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/19081/1011712.jpg,1.45,https://cmoa-collection-images.s3.amazonaws.com/thing/19081/sizes/1011712-420.jpg,29.0
The Temple of Juno at Paestum,1778,engraving on paper,Fine Arts,36.0,28.0,0.0,prints,Francesco Piranesi|Giovanni Battista Piranesi,Italian|Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/107957/1011261.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/107957/sizes/1011261-420.jpg,10.0
Lamp,c. 1880,glass with enamel and gilded decoration,Decorative Arts and Design,0.0,11.75,0.0,Glass,Philippe-Joseph Brocard,French,https://cmoa-collection-images.s3.amazonaws.com/thing/96380/76870.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/96380/sizes/76870-420.jpg,9.0
Bracelet,c. 1920s,bronze,Decorative Arts and Design,3.25,3.125,0.375,Metals,unknown African,African,https://cmoa-collection-images.s3.amazonaws.com/thing/3880/CMA-93-169-33.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3880/sizes/CMA-93-169-33-420.jpg,12.0
"Chair, Model No. 1725A",c. 1968,nickel-plated steel with original polyester upholstery,Decorative Arts and Design,26.0,28.75,19.5,furniture,Warren Platner|Knoll International,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/6727/CMA-94-63-1_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/6727/sizes/CMA-94-63-1_1-420.jpg,13.0
Thomas Howard (Finished State),1697-1713,engraving,Fine Arts,7.5,13.0,0.0,prints,Pieter Van Gunst|Adriaen van der Werff,Dutch|Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/101913/1005361.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/101913/sizes/1005361-420.jpg,17.0
