title,creation_date,medium,department,item_width,item_height,item_depth,classification,full_name,nationality,img_url,value,small_img_url,total
Miniature Portrait of Sarah Jennings Duchess of Marlborough,c. 1670-1720,oil on copper and gold frame,Fine Arts,3.062,4.0,0.5,paintings,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/73230/1005805.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/73230/sizes/1005805-420.jpg,30.0
Madonna,17th century,wood,Decorative Arts and Design,5.0,13.25,3.75,sculpture,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/3195/CMA-27-10-500.jpg,1.15,https://cmoa-collection-images.s3.amazonaws.com/thing/3195/sizes/CMA-27-10-500-420.jpg,23.0
St. John,17th century,wood,Decorative Arts and Design,5.0,13.0,3.5,sculpture,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/3196/CMA-27-10-501.jpg,1.15,https://cmoa-collection-images.s3.amazonaws.com/thing/3196/sizes/CMA-27-10-501-420.jpg,23.0
Statuette,17th century,boxwood,Decorative Arts and Design,4.375,13.25,3.625,sculpture,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/4131/CMA-27-10-502.jpg,1.15,https://cmoa-collection-images.s3.amazonaws.com/thing/4131/sizes/CMA-27-10-502-420.jpg,23.0
Inkstand on Pedestal,17th century,boxwood,Decorative Arts and Design,0.0,0.0,0.0,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/4132/CMA-27-10-503-A-B.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/4132/sizes/CMA-27-10-503-A-B-420.jpg,93.0
Tobacco Grater,18th century,boxwood,Decorative Arts and Design,4.0,10.875,1.0,tools and equipment,unknown Dutch,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/8400/CMA-27-10-506.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8400/sizes/CMA-27-10-506-420.jpg,6.0
Tobacco Grater,18th century,boxwood and iron,Decorative Arts and Design,2.375,8.25,0.75,tools and equipment,unknown Flemish,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/8401/CMA-27-10-508.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8401/sizes/CMA-27-10-508-420.jpg,1.0
"Miniature Portrait of Selina Shirley, Countess of Huntingdon (1707-1791)",c. 1785-1790,enamel on copper; composition and gilt metal frame,Fine Arts,4.562,5.438,0.25,paintings,Henry Bone,English,https://cmoa-collection-images.s3.amazonaws.com/thing/73444/1005812.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/73444/sizes/1005812-420.jpg,30.0
Snuffbox,17th century,boxwood,Decorative Arts and Design,4.5,2.625,1.5,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/8402/CMA-27-10-510.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/8402/sizes/CMA-27-10-510-420.jpg,93.0
Snuffbox,18th century,boxwood,Decorative Arts and Design,5.625,1.875,1.5,containers,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/8403/CMA-27-10-515.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8403/sizes/CMA-27-10-515-420.jpg,5.0
Snuff grater,1675-1725,boxwood and iron,Decorative Arts and Design,2.5,7.0,0.5,tools and equipment,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/250050/1005815_view004.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/250050/sizes/1005815_view004-420.jpg,11.0
Snuffbox,18th century,boxwood,Decorative Arts and Design,5.75,1.875,1.375,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/8404/CMA-27-10-521.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/8404/sizes/CMA-27-10-521-420.jpg,93.0
Snuffbox,18th century,fruitwood and brass,Decorative Arts and Design,6.0,1.625,1.625,containers,unknown Dutch|unknown French,Dutch|French,https://cmoa-collection-images.s3.amazonaws.com/thing/8405/CMA-27-10-522.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8405/sizes/CMA-27-10-522-420.jpg,1.0
Horae Illuminated Manuscript Leaves,15th century,paint on vellum,Fine Arts,4.312,6.625,0.0,paintings,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/99471/1005829.jpg,6.6,https://cmoa-collection-images.s3.amazonaws.com/thing/99471/sizes/1005829-420.jpg,132.0
Manuscript,15th century,paint on vellum,Fine Arts,5.75,7.625,0.0,paintings,unknown Flemish,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/99442/1005830.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/99442/sizes/1005830-420.jpg,22.0
Manuscript,15th century,paint on vellum,Fine Arts,14.25,19.25,0.0,paintings,unknown Flemish,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/99443/1005831.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/99443/sizes/1005831-420.jpg,22.0
Manuscript,15th century,paint on vellum,Fine Arts,14.25,19.25,0.0,paintings,unknown Flemish,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/99444/1005832.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/99444/sizes/1005832-420.jpg,22.0
Snuffbox,18th century,lapis-lazuli and gold,Decorative Arts and Design,3.5,1.125,2.375,containers,unknown Russian,Russian,https://cmoa-collection-images.s3.amazonaws.com/thing/8406/CMA-27-10-558.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8406/sizes/CMA-27-10-558-420.jpg,5.0
Jewel case,mid-18th century,gold and mother-of-pearl,Decorative Arts and Design,2.812,1.75,2.312,Metals,unknown British|unknown German,British|German,https://cmoa-collection-images.s3.amazonaws.com/thing/4133/CMA-27-10-560.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4133/sizes/CMA-27-10-560-420.jpg,12.0
Snuffbox,18th century,gold and enamel,Decorative Arts and Design,3.375,1.0,2.375,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/8427/CMA-27-10-562.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8427/sizes/CMA-27-10-562-420.jpg,20.0
Snuffbox,18th century,gold and enamel,Decorative Arts and Design,3.375,1.625,2.5,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/5568/CMA-27-10-563.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/5568/sizes/CMA-27-10-563-420.jpg,93.0
Inkstand,18th century,"gold, agate, lapis lazuli, and mother of pearl",Decorative Arts and Design,7.125,2.25,3.5,Metals,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/4134/CMA-27-10-564.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/4134/sizes/CMA-27-10-564-420.jpg,47.0
Bonbon dish (Bonbonnière),,gold and diamonds,Decorative Arts and Design,2.25,0.875,2.25,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/6382/CMA-27-10-566.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/6382/sizes/CMA-27-10-566-420.jpg,93.0
Snuffbox,,gold and tortoise shell,Decorative Arts and Design,3.125,1.625,2.375,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/5569/CMA-27-10-567.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/5569/sizes/CMA-27-10-567-420.jpg,93.0
Snuffbox,,gold and enamel,Decorative Arts and Design,3.5,0.625,2.5,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/8428/CMA-27-10-569.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/8428/sizes/CMA-27-10-569-420.jpg,93.0
Bonbon dish,18th century,gold and enamel,Decorative Arts and Design,3.0,1.0,3.0,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/8431/CMA-27-10-571-A-B.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/8431/sizes/CMA-27-10-571-A-B-420.jpg,93.0
Snuffbox,18th century,gold with enamel decoration,Decorative Arts and Design,2.062,3.25,2.5,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/8080/CMA-27-10-572.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/8080/sizes/CMA-27-10-572-420.jpg,93.0
Bonbon dish,18th century,gold and enamel,Decorative Arts and Design,2.875,0.875,2.875,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/5570/CMA-27-10-573.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/5570/sizes/CMA-27-10-573-420.jpg,93.0
Snuffbox,18th century,gold and tortoise shell,Decorative Arts and Design,2.75,1.875,2.25,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/8081/CMA-27-10-574.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/8081/sizes/CMA-27-10-574-420.jpg,93.0
Snuffbox,19th century,gold and enamel,Decorative Arts and Design,3.625,0.875,2.375,containers,unknown Swedish,Swedish,https://cmoa-collection-images.s3.amazonaws.com/thing/5571/CMA-27-10-575.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5571/sizes/CMA-27-10-575-420.jpg,1.0
Snuffbox,late 18th century,gold with enamel decoration,Decorative Arts and Design,3.375,0.875,2.5,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/8082/CMA-27-10-576.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8082/sizes/CMA-27-10-576-420.jpg,20.0
Snuffbox,18th century,gold and metal,Decorative Arts and Design,3.125,1.375,2.375,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/5572/CMA-27-10-578.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/5572/sizes/CMA-27-10-578-420.jpg,93.0
Snuffbox,19th century,"gold, enamel, and lapis-lazuli",Decorative Arts and Design,2.875,0.75,1.875,containers,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/4135/CMA-27-10-580.jpg,4.65,https://cmoa-collection-images.s3.amazonaws.com/thing/4135/sizes/CMA-27-10-580-420.jpg,93.0
Snuffbox,c. 1865,"gold, enamel, platinum, diamonds, ivory, and lapis-lazuli",Decorative Arts and Design,4.375,1.75,3.75,containers,unknown Russian,Russian,https://cmoa-collection-images.s3.amazonaws.com/thing/5574/CMA-27-10-581.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5574/sizes/CMA-27-10-581-420.jpg,5.0
Bonbon dish,19th century,"gold, rock crystal, and enamel",Decorative Arts and Design,2.5,1.375,2.5,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/5575/CMA-27-10-582.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5575/sizes/CMA-27-10-582-420.jpg,20.0
Snuffbox,c. 1750,rock crystal and gold with enamel,Decorative Arts and Design,2.875,2.625,2.25,containers,"unknown French|Jean Petitot, le jeune",French|French,https://cmoa-collection-images.s3.amazonaws.com/thing/5576/CMA-27-10-585.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5576/sizes/CMA-27-10-585-420.jpg,2.0
Box,18th century,gold and brown agate,Decorative Arts and Design,3.125,1.5,3.25,containers,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/4137/CMA-27-10-593.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/4137/sizes/CMA-27-10-593-420.jpg,47.0
Snuffbox,,gold and enamel,Decorative Arts and Design,3.125,0.875,2.125,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/8091/CMA-27-10-598.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8091/sizes/CMA-27-10-598-420.jpg,20.0
Miniature Portrait of a Clergyman,c. 1780,watercolor on ivory; gold frame,Fine Arts,2.5,3.812,0.188,drawings and watercolors,unknown Flemish,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/103599/1005878_cropped.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/103599/sizes/1005878_cropped-420.jpg,8.0
Miniature Portrait of a Gentleman,early 17th century,oil on copper and gold frame,Fine Arts,2.75,3.25,0.5,paintings,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/103606/1005879_cropped.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/103606/sizes/1005879_cropped-420.jpg,30.0
Snuffbox,18th century,enamel and gold,Decorative Arts and Design,3.5,1.125,2.5,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/5578/CMA-27-10-600.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5578/sizes/CMA-27-10-600-420.jpg,20.0
Snuffbox,c. 1810,gold with enamel decoration,Decorative Arts and Design,3.5,0.625,2.25,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/4139/CMA-27-10-602.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4139/sizes/CMA-27-10-602-420.jpg,20.0
Snuffbox,18th century,"gold, enamel, and pearls",Decorative Arts and Design,3.375,0.875,1.5,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/5581/CMA-27-10-607.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5581/sizes/CMA-27-10-607-420.jpg,20.0
Snuffbox,c. 1750,"agate, gold, and painted vellum",Decorative Arts and Design,2.5,1.5,2.75,containers,unknown German|Jean Petitot,German|Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/8094/CMA-27-10-614.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8094/sizes/CMA-27-10-614-420.jpg,1.0
Snuffbox,19th century,gold and enamel,Decorative Arts and Design,3.5,0.875,1.25,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/4390/CMA-27-10-620.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4390/sizes/CMA-27-10-620-420.jpg,20.0
Snuffbox,"18th century, after 1713",gold and tortoiseshell,Decorative Arts and Design,3.0,1.0,2.25,containers,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/4140/CMA-27-10-621.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/4140/sizes/CMA-27-10-621-420.jpg,47.0
Snuffbox,1800-1810,gold with enamel decoration,Decorative Arts and Design,3.625,0.625,2.375,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/8231/CMA-27-10-635.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8231/sizes/CMA-27-10-635-420.jpg,20.0
"Snuffbox with carved lid representing the family of King George III, a lion, unicorn, and two coats of arms",c. 1765,silver and mother-of-pearl,Decorative Arts and Design,3.25,1.25,2.5,containers,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/159998/1005901-2062.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/159998/sizes/1005901-2062-420.jpg,47.0
Snuffbox,18th century,gold and porphyry,Decorative Arts and Design,3.25,1.5,2.25,containers,unknown European,European,https://cmoa-collection-images.s3.amazonaws.com/thing/8232/CMA-27-10-637.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8232/sizes/CMA-27-10-637-420.jpg,1.0
Snuffbox,18th century,gold and rock crystal,Decorative Arts and Design,3.375,1.125,1.875,containers,unknown Austrian,Austrian,https://cmoa-collection-images.s3.amazonaws.com/thing/4141/CMA-27-10-639.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4141/sizes/CMA-27-10-639-420.jpg,6.0
Miniature Portrait of an Irish Officer,1788,watercolor on ivory; gold frame,Fine Arts,1.812,2.0,0.25,drawings and watercolors,George Lawrence,Irish,https://cmoa-collection-images.s3.amazonaws.com/thing/73466/1005905.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/73466/sizes/1005905-420.jpg,6.0
Snuffbox,c. 1810,gold and enamel,Decorative Arts and Design,3.5,1.5,2.5,containers,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/8233/CMA-27-10-645.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/8233/sizes/CMA-27-10-645-420.jpg,47.0
Snuffbox,18th century,gold and enamel,Decorative Arts and Design,3.25,0.875,2.375,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/8234/CMA-27-10-646.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8234/sizes/CMA-27-10-646-420.jpg,20.0
Snuffbox,18th century,gold and enamel,Decorative Arts and Design,3.25,1.125,2.25,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/8235/CMA-27-10-648.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8235/sizes/CMA-27-10-648-420.jpg,20.0
Bonbon dish,18th century,gold and sardonyx,Decorative Arts and Design,1.25,1.75,1.25,containers,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/4142/CMA-27-10-649.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/4142/sizes/CMA-27-10-649-420.jpg,47.0
Box (with view of Dresden),after 1748,gold and enamel,Decorative Arts and Design,3.5,0.75,2.5,Metals,unknown German,German,https://cmoa-collection-images.s3.amazonaws.com/thing/8236/CMA-27-10-652.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8236/sizes/CMA-27-10-652-420.jpg,19.0
Box,c. 1830,gold and enamel,Decorative Arts and Design,3.125,0.75,2.188,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/4391/CMA-27-10-653.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4391/sizes/CMA-27-10-653-420.jpg,20.0
Box,c. 1830,gold with enamel decoration,Decorative Arts and Design,3.375,0.938,2.438,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/8237/CMA-27-10-654.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8237/sizes/CMA-27-10-654-420.jpg,20.0
Snuffbox,19th century,gold and enamel,Decorative Arts and Design,3.5,1.125,2.5,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/8238/CMA-27-10-655.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8238/sizes/CMA-27-10-655-420.jpg,20.0
Snuffbox,,gold and enamel,Decorative Arts and Design,3.5,0.75,2.375,containers,unknown Austrian,Austrian,https://cmoa-collection-images.s3.amazonaws.com/thing/8407/CMA-27-10-656.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8407/sizes/CMA-27-10-656-420.jpg,6.0
Box,18th century,gold,Decorative Arts and Design,3.0,0.5,1.75,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/8408/CMA-27-10-659.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8408/sizes/CMA-27-10-659-420.jpg,20.0
Snuffbox,18th century,gold and enamel,Decorative Arts and Design,3.5,0.75,2.625,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/8409/CMA-27-10-662.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8409/sizes/CMA-27-10-662-420.jpg,20.0
Box,19th century,gold and enamel,Decorative Arts and Design,2.75,0.875,1.875,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/8413/CMA-27-10-665.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8413/sizes/CMA-27-10-665-420.jpg,20.0
Snuffbox,18th century,gold and tortoise-shell,Decorative Arts and Design,3.0,0.5,2.25,containers,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/8414/CMA-27-10-669.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/8414/sizes/CMA-27-10-669-420.jpg,47.0
Box,18th century,gold and enamel,Decorative Arts and Design,3.375,0.625,1.75,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/4143/CMA-27-10-673.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4143/sizes/CMA-27-10-673-420.jpg,20.0
Box,19th century,gold and enamel,Decorative Arts and Design,3.25,0.5,1.5,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/5592/CMA-27-10-674.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5592/sizes/CMA-27-10-674-420.jpg,20.0
Box,18th century,gold and enamel,Decorative Arts and Design,3.25,0.5,1.5,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/4393/CMA-27-10-675.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4393/sizes/CMA-27-10-675-420.jpg,20.0
pocket card case,17th century,enamel on copper,Decorative Arts and Design,1.75,2.875,0.25,Metals,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/4144/CMA-27-10-681.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/4144/sizes/CMA-27-10-681-420.jpg,47.0
Miniature Portrait of the actor George Frederick Cooke as Richard III,1810,enamel on metal; gold frame,Fine Arts,2.875,3.5,0.25,paintings,Thomas Roth,British,https://cmoa-collection-images.s3.amazonaws.com/thing/73475/1005936.jpg,2.95,https://cmoa-collection-images.s3.amazonaws.com/thing/73475/sizes/1005936-420.jpg,59.0
Carnet de Bal (Book Cover),18th century,"gold, ivory, and shagreen",Decorative Arts and Design,2.25,4.625,0.75,Metals,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/4145/CMA-27-10-698.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/4145/sizes/CMA-27-10-698-420.jpg,47.0
Miniature Portrait of Prince Rupert (1619-1682),late 17th century,oil on and gold frame,Fine Arts,3.375,3.875,0.5,paintings,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/73232/1005941.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/73232/sizes/1005941-420.jpg,30.0
Snuffbox,18th century,battersea enamel and silver,Decorative Arts and Design,3.375,1.5,2.625,containers,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/4395/CMA-27-10-703.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/4395/sizes/CMA-27-10-703-420.jpg,47.0
Watch with Chatelaine,18th century,gold and enamel,Decorative Arts and Design,3.0,7.375,0.75,Metals,unknown European,European,https://cmoa-collection-images.s3.amazonaws.com/thing/2762/CMA-27-10-799.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2762/sizes/CMA-27-10-799-420.jpg,1.0
"Miniature Portrait of Robert, 2nd Lord Brooke (Robert Greville Brooke, 1607-1643)",c. 1650,oil on copper; gold frame,Fine Arts,2.0,3.0,0.375,paintings,Francis Smiadecki,English,https://cmoa-collection-images.s3.amazonaws.com/thing/73233/1005969.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/73233/sizes/1005969-420.jpg,30.0
Watch,16th century,silver,Decorative Arts and Design,2.125,2.5,0.75,Metals,unknown German,German,https://cmoa-collection-images.s3.amazonaws.com/thing/8246/CMA-27-10-800.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8246/sizes/CMA-27-10-800-420.jpg,19.0
Miniature Mosaic of a Fox Caught in a Trap,17th century,ceramic and glass mosaic (tesserae) and gold metal frame,Fine Arts,3.5,2.875,0.375,paintings,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/73779/1005973.jpg,2.15,https://cmoa-collection-images.s3.amazonaws.com/thing/73779/sizes/1005973-420.jpg,43.0
Amphora,,pierced and carved boxwood,Decorative Arts and Design,1.5,2.25,1.0,Wood,unknown,undetermined,https://cmoa-collection-images.s3.amazonaws.com/thing/4150/CMA-27-10-836.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4150/sizes/CMA-27-10-836-420.jpg,1.0
Travelling case (Nécessaire),,metal,Decorative Arts and Design,2.0,4.0,0.75,Metals,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/8251/CMA-27-10-847.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/8251/sizes/CMA-27-10-847-420.jpg,47.0
"Watch, Musical",19th century,metal,Decorative Arts and Design,1.125,1.625,0.875,Metals,unknown,undetermined,https://cmoa-collection-images.s3.amazonaws.com/thing/2764/CMA-27-10-868.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2764/sizes/CMA-27-10-868-420.jpg,10.0
"Watch, Musical",19th century,metal,Decorative Arts and Design,1.125,1.625,0.875,Metals,unknown,undetermined,https://cmoa-collection-images.s3.amazonaws.com/thing/2765/CMA-27-10-870.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2765/sizes/CMA-27-10-870-420.jpg,10.0
"Watch, Musical",19th century,metal,Decorative Arts and Design,1.125,1.625,0.875,Metals,unknown,undetermined,https://cmoa-collection-images.s3.amazonaws.com/thing/2766/CMA-27-10-873.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2766/sizes/CMA-27-10-873-420.jpg,10.0
"Watch, Musical",19th century,metal,Decorative Arts and Design,1.125,1.625,0.875,Metals,unknown,undetermined,https://cmoa-collection-images.s3.amazonaws.com/thing/2767/CMA-27-10-884.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2767/sizes/CMA-27-10-884-420.jpg,10.0
"Miniature Portrait of Margaret of Austria, queen of Philip III of Spain (1584-1611)",c. 1610,oil on metal; wood and gilt metal frame,Fine Arts,4.0,4.5,0.5,paintings,unknown Dutch,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/73268/1005993.jpg,1.45,https://cmoa-collection-images.s3.amazonaws.com/thing/73268/sizes/1005993-420.jpg,29.0
Miniature Portrait of Elnathan Haskell (1755-1825),,watercolor on ivory; gold frame,Fine Arts,2.062,3.125,0.125,drawings and watercolors,Walter Robertson,Irish,https://cmoa-collection-images.s3.amazonaws.com/thing/73500/1005994.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/73500/sizes/1005994-420.jpg,6.0
Bowl,,enamel and copper,Decorative Arts and Design,4.625,1.625,4.75,containers,unknown Russian,Russian,https://cmoa-collection-images.s3.amazonaws.com/thing/4151/CMA-27-10-925.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4151/sizes/CMA-27-10-925-420.jpg,5.0
Miniature Portrait of Govert Haskins,c. 1790-1800,watercolor on ivory; gold frame,Fine Arts,1.875,2.875,0.188,drawings and watercolors,unknown American|unknown European,American|European,https://cmoa-collection-images.s3.amazonaws.com/thing/73506/1006002.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/73506/sizes/1006002-420.jpg,1.0
"Nun, Virgin Mary, and Christ Child",late 15th century,polychrome and gilded wood,Decorative Arts and Design,9.5,27.75,7.5,sculpture,unknown German,German,https://cmoa-collection-images.s3.amazonaws.com/thing/8310/CMA-27-10-940.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8310/sizes/CMA-27-10-940-420.jpg,15.0
Figure of Abbot,17th century,polychrome and gilded gesso on wood,Decorative Arts and Design,14.25,33.5,0.0,sculpture,unknown Spanish,Spanish,https://cmoa-collection-images.s3.amazonaws.com/thing/8307/CMA-27-10-941.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8307/sizes/CMA-27-10-941-420.jpg,9.0
